CreateMeshBuilder,
Addvertex,-3,3.7,-0.54,
Addvertex,0,3.7,-0.54,
Addvertex,0,1,-0.54,
Addvertex,-3,1,-0.54,
Addface2,0,1,2,3,
GenerateNormals,
LoadTexture,ElevatorKennedy.png,ElevatorKennedy.png,
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,1,1,
SetTextureCoordinates,3,0,1,
SetDecalTransparentColor,0,255,0,

CreateMeshBuilder,
Addvertex,0,3.7,-0.54,
Addvertex,0,3.7,2,
Addvertex,0,1,2,
Addvertex,0,1,-0.54,
Addface2,0,1,2,3,
GenerateNormals,
LoadTexture,ElevatorKennedy2.png,ElevatorKennedy.png,
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,1,1,
SetTextureCoordinates,3,0,1,
SetDecalTransparentColor,0,255,0,

CreateMeshBuilder,
Addvertex,-3,3.7,-0.54,
Addvertex,-3,3.7,2,
Addvertex,-3,1,2,
Addvertex,-3,1,-0.54,
Addface2,0,1,2,3,
GenerateNormals,
LoadTexture,ElevatorKennedy2.png,ElevatorKennedy.png,
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,1,1,
SetTextureCoordinates,3,0,1,
SetDecalTransparentColor,0,255,0,

CreateMeshBuilder,
Addvertex,-3,3.7,2,
Addvertex,0,3.7,2,
Addvertex,0,1,2,
Addvertex,-3,1,2,
Addface2,0,1,2,3,
GenerateNormals,
LoadTexture,ElevatorKennedy.png,ElevatorKennedy.png,
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,1,1,
SetTextureCoordinates,3,0,1,
SetDecalTransparentColor,0,255,0,
