;Queen's Park (NB)
;Cylinders Converted from .b3d to .csv by BVE Terminus' B3D to CSV Converter

;!!!TODO: Work on the exits

;===================================

;Converted from .b3d to .csv by BVE Terminus' B3D to CSV Converter

;Object created by OpenBVE Cylinder Generator 1.0
;The output from this utility is public domain content
CreateMeshBuilder
AddVertex, 2.10,2.00,10.30,3.10,2.00,0.00
AddVertex, 2.10,2.00,0.00,2.10,2.00,0.00
AddVertex, 2.05,2.67,10.30,3.03,2.83,0.00
AddVertex, 2.05,2.67,0.00,2.05,2.67,0.00
AddVertex, 1.88,3.33,10.30,2.83,3.65,0.00
AddVertex, 1.88,3.33,0.00,1.88,3.33,0.00
AddVertex, 1.62,3.95,10.30,2.50,4.42,0.00
AddVertex, 1.62,3.95,0.00,1.62,3.95,0.00
AddVertex, 1.26,4.52,10.30,2.06,5.12,0.00
AddVertex, 1.26,4.52,0.00,1.26,4.52,0.00
AddVertex, 0.81,5.03,10.30,1.50,5.75,0.00
AddVertex, 0.81,5.03,0.00,0.81,5.03,0.00
AddVertex, 0.29,5.46,10.30,0.85,6.28,0.00
AddVertex, 0.29,5.46,0.00,0.29,5.46,0.00
AddVertex, -0.30,5.79,10.30,0.13,6.70,0.00
AddVertex, -0.30,5.79,0.00,-0.30,5.79,0.00
AddVertex, -0.93,6.03,10.30,-0.65,6.99,0.00
AddVertex, -0.93,6.03,0.00,-0.93,6.03,0.00
AddVertex, -1.59,6.17,10.30,-1.47,7.16,0.00
AddVertex, -1.59,6.17,0.00,-1.59,6.17,0.00
AddVertex, -2.27,6.20,10.30,-2.31,7.20,0.00
AddVertex, -2.27,6.20,0.00,-2.27,6.20,0.00
AddVertex, -2.94,6.12,10.30,-3.14,7.09,0.00
AddVertex, -2.94,6.12,0.00,-2.94,6.12,0.00
AddVertex, -3.59,5.93,10.30,-3.94,6.86,0.00
AddVertex, -3.59,5.93,0.00,-3.59,5.93,0.00
AddVertex, -4.20,5.64,10.30,-4.70,6.50,0.00
AddVertex, -4.20,5.64,0.00,-4.20,5.64,0.00
AddVertex, -4.76,5.25,10.30,-5.39,6.03,0.00
AddVertex, -4.76,5.25,0.00,-4.76,5.25,0.00
AddVertex, -5.24,4.79,10.30,-5.99,5.45,0.00
AddVertex, -5.24,4.79,0.00,-5.24,4.79,0.00
AddVertex, -5.65,4.24,10.30,-6.49,4.78,0.00
AddVertex, -5.65,4.24,0.00,-5.65,4.24,0.00
AddVertex, -5.96,3.65,10.30,-6.88,4.04,0.00
AddVertex, -5.96,3.65,0.00,-5.96,3.65,0.00
AddVertex, -6.18,3.01,10.30,-7.15,3.24,0.00
AddVertex, -6.18,3.01,0.00,-6.18,3.01,0.00
AddVertex, -6.29,2.34,10.30,-7.28,2.42,0.00
AddVertex, -6.29,2.34,0.00,-6.29,2.34,0.00
AddVertex, -6.29,1.66,10.30,-7.28,1.58,0.00
AddVertex, -6.29,1.66,0.00,-6.29,1.66,0.00
AddVertex, -6.18,0.99,10.30,-7.15,0.76,0.00
AddVertex, -6.18,0.99,0.00,-6.18,0.99,0.00
AddVertex, -5.96,0.35,10.30,-6.88,-0.04,0.00
AddVertex, -5.96,0.35,0.00,-5.96,0.35,0.00
AddVertex, -5.65,-0.24,10.30,-6.49,-0.78,0.00
AddVertex, -5.65,-0.24,0.00,-5.65,-0.24,0.00
AddVertex, -5.24,-0.79,10.30,-5.99,-1.45,0.00
AddVertex, -5.24,-0.79,0.00,-5.24,-0.79,0.00
AddVertex, -4.76,-1.25,10.30,-5.39,-2.03,0.00
AddVertex, -4.76,-1.25,0.00,-4.76,-1.25,0.00
AddVertex, -4.20,-1.64,10.30,-4.70,-2.50,0.00
AddVertex, -4.20,-1.64,0.00,-4.20,-1.64,0.00
AddVertex, -3.59,-1.93,10.30,-3.94,-2.86,0.00
AddVertex, -3.59,-1.93,0.00,-3.59,-1.93,0.00
AddVertex, -2.94,-2.12,10.30,-3.14,-3.09,0.00
AddVertex, -2.94,-2.12,0.00,-2.94,-2.12,0.00
AddVertex, -2.27,-2.20,10.30,-2.31,-3.20,0.00
AddVertex, -2.27,-2.20,0.00,-2.27,-2.20,0.00
AddVertex, -1.59,-2.17,10.30,-1.47,-3.16,0.00
