CreateMeshBuilder,
AddVertex,100, 50, 0,
AddVertex,0, 50, 0,
AddVertex,0, 0, 0,
AddVertex,100, 0, 0,
AddFace,3,2,1,0,
GenerateNormals,
LoadTexture,BuildingKennedy.png,
SetTextureCoordinates,0, 0, 0,
SetTextureCoordinates,1, 1, 0,
SetTextureCoordinates,2, 1, 1,
SetTextureCoordinates,3, 0, 1,
SetDecalTransparentColor,255,255,255,

CreateMeshBuilder,
AddVertex,100, 50, 25,
AddVertex,0, 50, 25,
AddVertex,0, 0, 25,
AddVertex,100, 0, 25,
AddFace,0,1,2,3,
GenerateNormals,
LoadTexture,BuildingKennedy.png,
SetTextureCoordinates,0, 0, 0,
SetTextureCoordinates,1, 1, 0,
SetTextureCoordinates,2, 1, 1,
SetTextureCoordinates,3, 0, 1,
SetDecalTransparentColor,255,255,255,

CreateMeshBuilder,
AddVertex,0, 45, 25,
AddVertex,0, 45, 0,
AddVertex,0, 0, 0,
AddVertex,0, 0, 25,
AddFace,0,1,2,3,
GenerateNormals,
LoadTexture,BuildingKennedy2.png,
SetTextureCoordinates,0, 0, 0,
SetTextureCoordinates,1, 1, 0,
SetTextureCoordinates,2, 1, 1,
SetTextureCoordinates,3, 0, 1,
SetDecalTransparentColor,255,255,255,

CreateMeshBuilder,
AddVertex,100, 45, 25,
AddVertex,100, 45, 0,
AddVertex,100, 0, 0,
AddVertex,100, 0, 25,
AddFace,3,2,1,0,
GenerateNormals,
LoadTexture,BuildingKennedy2.png,
SetTextureCoordinates,0, 0, 0,
SetTextureCoordinates,1, 1, 0,
SetTextureCoordinates,2, 1, 1,
SetTextureCoordinates,3, 0, 1,
SetDecalTransparentColor,255,255,255,
